Search data
Key;44
Time search;0.0000000000
Position;60

Sort data
;Index;Not sorted array;;Sorted array
;6615;2490;;6270
;6616;4972;;6271
;6617;518;;6272
;6618;2073;;6272
;6619;2353;;6274
;6620;1281;;6278
;6621;2662;;6279
;6622;7996;;6280
;6623;8213;;6281
;6624;9451;;6281
;6625;9115;;6281
;6626;8804;;6282
;6627;9785;;6282
;6628;333;;6286
;6629;1564;;6287
;6630;504;;6287
;6631;2837;;6288
;6632;1453;;6290
;6633;3784;;6291
;6634;6333;;6292
;6635;6972;;6292
;6636;6921;;6292
;6637;1544;;6296
;6638;5370;;6297
;6639;3257;;6299
;6640;88;;6300
;6641;6129;;6300
;6642;297;;6302
;6643;3340;;6303
;6644;9923;;6303
;6645;7901;;6305
;6646;5343;;6308
;6647;5876;;6312
;6648;1731;;6317
;6649;7500;;6320
;6650;5648;;6320
;6651;3613;;6321
;6652;253;;6321
;6653;311;;6321
;6654;9693;;6324
;6655;6332;;6327
;6656;7451;;6327
;6657;1814;;6329
;6658;1599;;6331
;6659;216;;6332
;6660;3212;;6333
;6661;6834;;6333
;6662;3849;;6334
;6663;2252;;6334
;6664;912;;6336
;6665;141;;6336
;6666;3209;;6336
;6667;7450;;6337
;6668;9180;;6338
;6669;7569;;6339
;6670;9535;;6339
;6671;4562;;6339
;6672;3365;;6340
;6673;5111;;6341
;6674;2817;;6343
;6675;1011;;6343
;6676;763;;6343
;6677;1321;;6344
;6678;2606;;6344
;6679;3345;;6345
;6680;1443;;6345
;6681;9850;;6346
;6682;2593;;6349
;6683;8664;;6350
;6684;4442;;6354
;6685;7444;;6358
;6686;5833;;6358
;6687;736;;6359
;6688;6502;;6359
;6689;1025;;6360
;6690;7559;;6362
;6691;7953;;6363
;6692;1007;;6363
;6693;9006;;6364
;6694;1543;;6365
;6695;1129;;6366
;6696;2751;;6366
;6697;1070;;6366
;6698;7395;;6367
;6699;1228;;6369
;6700;7541;;6371
;6701;59;;6372
;6702;3220;;6379
;6703;2715;;6382
;6704;944;;6385
;6705;2178;;6385
;6706;7658;;6386
;6707;5384;;6387
;6708;7738;;6388
;6709;383;;6392
;6710;4638;;6393
;6711;3737;;6393
;6712;3635;;6394
;6713;5030;;6395
;6714;9782;;6395
;6715;2315;;6396
;6716;2080;;6396
;6717;2021;;6396
;6718;2425;;6398
;6719;7752;;6398
;6720;9204;;6402
;6721;5446;;6405
;6722;9412;;6406
;6723;3004;;6407
;6724;8045;;6410
;6725;8825;;6411
;6726;1244;;6411
;6727;2549;;6412
;6728;6994;;6413
;6729;8529;;6413
;6730;132;;6415
;6731;9;;6418
;6732;2316;;6419
;6733;2429;;6421
;6734;7761;;6421
;6735;9133;;6422
;6736;2930;;6422
;6737;746;;6423
;6738;5532;;6423
;6739;5283;;6423
;6740;873;;6424
;6741;439;;6424
;6742;1880;;6425
;6743;8835;;6426
;6744;4987;;6427
;6745;570;;6428
;6746;5589;;6429
;6747;7629;;6429
;6748;5560;;6430
;6749;9521;;6430
;6750;597;;6430
;6751;2189;;6431
;6752;3163;;6431
;6753;444;;6434
;6754;8621;;6434
;6755;4705;;6435
;6756;2815;;6436
;6757;713;;6437
;6758;2334;;6438
;6759;6999;;6439
;6760;3137;;6439
;6761;5615;;6439
;6762;4164;;6439
;6763;2058;;6439
;6764;3511;;6440
;6765;8383;;6441
;6766;6846;;6443
;6767;943;;6444
;6768;2737;;6444
;6769;9831;;6446
;6770;8655;;6446
;6771;2251;;6448
;6772;4351;;6450
;6773;3290;;6450
;6774;6052;;6453
;6775;2295;;6458
;6776;4420;;6459
;6777;4061;;6459
;6778;4360;;6460
;6779;9767;;6461
;6780;5273;;6461
;6781;8034;;6463
;6782;2133;;6463
;6783;5191;;6463
;6784;9301;;6464
;6785;378;;6464
;6786;5387;;6466
;6787;7879;;6467
;6788;3500;;6467
;6789;6615;;6467
;6790;2709;;6467
;6791;4072;;6467
;6792;5061;;6468
;6793;9952;;6469
;6794;970;;6471
;6795;2823;;6473
;6796;8064;;6474
;6797;2537;;6477
;6798;2050;;6477
;6799;1610;;6477
;6800;8791;;6478
;6801;2978;;6479
;6802;2443;;6483
;6803;7161;;6484
;6804;4821;;6484
;6805;2718;;6486
;6806;2298;;6488
;6807;5183;;6489
;6808;6933;;6489
;6809;8695;;6490
;6810;4709;;6490
;6811;1072;;6491
;6812;7468;;6491
;6813;8703;;6493
;6814;2864;;6495
;6815;845;;6497
;6816;1849;;6498
;6817;9050;;6498
;6818;8646;;6499
;6819;1142;;6500
;6820;2444;;6500
;6821;2155;;6500
;6822;6459;;6502
;6823;768;;6502
;6824;8885;;6504
;6825;301;;6504
;6826;768;;6508
;6827;9847;;6508
;6828;2606;;6509
;6829;3187;;6511
;6830;4535;;6512
;6831;309;;6512
;6832;8364;;6513
;6833;7633;;6517
;6834;9351;;6518
;6835;9140;;6519
;6836;8625;;6519
;6837;1724;;6525
;6838;5346;;6528
;6839;3200;;6533
;6840;838;;6533
;6841;6031;;6534
;6842;1221;;6534
;6843;3217;;6538
;6844;3624;;6538
;6845;3584;;6539
;6846;4815;;6540
;6847;2344;;6540
;6848;8352;;6541
;6849;2019;;6541
;6850;6070;;6542
;6851;1367;;6544
;6852;8919;;6545
;6853;2174;;6545
;6854;4487;;6546
;6855;7030;;6549
;6856;2345;;6549
;6857;2716;;6549
;6858;8044;;6549
;6859;1699;;6550
;6860;5162;;6552
;6861;1685;;6555
;6862;6115;;6557
;6863;5321;;6558
;6864;6502;;6559
;6865;8541;;6559
;6866;7804;;6561
;6867;5573;;6561
;6868;733;;6562
;6869;1452;;6565
;6870;7811;;6565
;6871;2229;;6565
;6872;2224;;6569
;6873;2159;;6572
;6874;9983;;6573
;6875;1665;;6575
;6876;3845;;6575
;6877;3950;;6576
;6878;6826;;6576
;6879;8591;;6576
;6880;6897;;6578
;6881;3213;;6582
;6882;2371;;6582
;6883;1986;;6583
;6884;4662;;6584
;6885;5190;;6584
;6886;5584;;6586
;6887;1906;;6586
;6888;5418;;6586
;6889;1622;;6586
;6890;7719;;6587
;6891;9666;;6588
;6892;6218;;6588
;6893;1991;;6589
;6894;959;;6589
;6895;9566;;6590
;6896;7103;;6591
;6897;3279;;6594
;6898;498;;6595
;6899;4867;;6595
;6900;1345;;6598
;6901;6103;;6599
;6902;7430;;6600
;6903;20;;6602
;6904;6025;;6602
;6905;1534;;6605
;6906;5821;;6608
;6907;1833;;6610
;6908;6235;;6610
;6909;287;;6611
;6910;8393;;6611
;6911;4827;;6612
;6912;3348;;6612
;6913;6624;;6613
;6914;2692;;6615
;6915;1918;;6615
;6916;2800;;6616
;6917;7244;;6617
;6918;6431;;6617
;6919;9086;;6618
;6920;9695;;6619
;6921;1508;;6621
;6922;1753;;6623
;6923;1597;;6624
;6924;3192;;6624
;6925;1121;;6626
;6926;2819;;6626
;6927;8907;;6630
;6928;9071;;6631
;6929;5022;;6632
;6930;561;;6632
;6931;1991;;6633
;6932;2052;;6633
;6933;5251;;6633
;6934;1523;;6634
;6935;8965;;6634
;6936;4956;;6635
;6937;6980;;6636
;6938;5061;;6637
;6939;8465;;6637
;6940;7523;;6640
;6941;2300;;6641
;6942;5828;;6641
;6943;9235;;6641
;6944;7953;;6645
;6945;4612;;6645
;6946;3682;;6646
;6947;3876;;6647
;6948;6157;;6648
;6949;5289;;6649
;6950;3292;;6651
;6951;5199;;6652
;6952;1776;;6653
;6953;2461;;6653
;6954;842;;6654
;6955;9131;;6655
;6956;7660;;6657
;6957;8700;;6658
;6958;1638;;6658
;6959;1080;;6658
;6960;4620;;6660
;6961;2545;;6664
;6962;929;;6666
;6963;168;;6667
;6964;4141;;6667
;6965;8762;;6667
;6966;834;;6671
;6967;1633;;6673
;6968;2270;;6673
;6969;3082;;6675
;6970;0;;6676
;6971;4560;;6677
;6972;1364;;6678
;6973;6141;;6678
;6974;6099;;6679
;6975;6336;;6683
;6976;7665;;6685
;6977;6833;;6685
;6978;9029;;6685
;6979;8827;;6687
;6980;7254;;6688
;6981;1028;;6692
;6982;319;;6693
;6983;5984;;6693
;6984;7110;;6693
;6985;168;;6696
;6986;4417;;6697
;6987;9397;;6698
;6988;8125;;6700
;6989;7406;;6701
;6990;1410;;6701
;6991;8463;;6702
;6992;2048;;6702
;6993;4690;;6704
;6994;4969;;6704
;6995;5344;;6705
;6996;8599;;6705
;6997;4643;;6705
;6998;155;;6705
;6999;2464;;6706
;7000;4537;;6708
;7001;5558;;6708
;7002;7206;;6710
;7003;6911;;6713
;7004;9414;;6714
;7005;9947;;6715
;7006;1293;;6716
;7007;9129;;6717
;7008;6587;;6720
;7009;4080;;6721
;7010;85;;6723
;7011;8764;;6724
;7012;7234;;6727
;7013;7076;;6727
;7014;4015;;6727
;7015;118;;6728
;7016;3384;;6729
;7017;4847;;6729
;7018;648;;6731
;7019;547;;6731
;7020;5555;;6731
;7021;832;;6733
;7022;6781;;6734
;7023;837;;6735
;7024;7427;;6737
;7025;5896;;6738
;7026;5859;;6739
;7027;8324;;6740
;7028;7799;;6741
;7029;5653;;6741
;7030;7701;;6742
;7031;8841;;6742
;7032;4404;;6746
;7033;5729;;6747
;7034;9215;;6747
;7035;565;;6747
;7036;3650;;6748
;7037;5532;;6748
;7038;3083;;6753
;7039;9719;;6754
;7040;8296;;6754
;7041;4439;;6755
;7042;778;;6756
;7043;2238;;6756
;7044;5241;;6757
;7045;803;;6758
;7046;6006;;6758
;7047;2620;;6760
;7048;2670;;6760
;7049;7849;;6762
;7050;9205;;6763
;7051;4524;;6763
;7052;5078;;6764
;7053;1787;;6766
;7054;1984;;6766
;7055;2629;;6766
;7056;139;;6767
;7057;7898;;6767
;7058;9973;;6769
;7059;2638;;6777
;7060;3815;;6778
;7061;1002;;6781
;7062;4041;;6781
;7063;4485;;6781
;7064;5063;;6782
;7065;2211;;6782
;7066;66;;6784
;7067;8827;;6784
;7068;9583;;6784
;7069;3930;;6787
;7070;6565;;6790
;7071;2082;;6791
;7072;7982;;6792
;7073;8831;;6792
;7074;8235;;6793
;7075;3290;;6794
;7076;1812;;6798
;7077;3256;;6798
;7078;5802;;6798
;7079;1448;;6800
;7080;6513;;6803
;7081;6126;;6804
;7082;8497;;6804
;7083;7064;;6806
;7084;3215;;6806
;7085;2293;;6806
;7086;1907;;6807
;7087;8437;;6807
;7088;8418;;6808
;7089;6338;;6809
;7090;2424;;6811
;7091;70;;6811
;7092;1183;;6811
;7093;6345;;6811
;7094;9328;;6812
;7095;6059;;6813
;7096;7483;;6814
;7097;9221;;6814
;7098;2537;;6816
;7099;1560;;6816
;7100;1349;;6816
;7101;923;;6817
;7102;883;;6819
;7103;5905;;6821
;7104;5847;;6823
;7105;9313;;6824
;7106;2786;;6824
;7107;6984;;6824
;7108;4409;;6824
;7109;234;;6825
;7110;2500;;6826
;7111;1970;;6826
;7112;839;;6827
;7113;1157;;6828
;7114;5668;;6828
;7115;3856;;6830
;7116;4485;;6830
;7117;3592;;6831
;7118;1022;;6833
;7119;4733;;6833
;7120;2735;;6834
;7121;1383;;6835
;7122;9827;;6835
;7123;4499;;6840
;7124;3061;;6840
;7125;2090;;6840
;7126;7135;;6841
;7127;2100;;6841
;7128;1479;;6842
;7129;6573;;6843
;7130;906;;6843
;7131;6885;;6843
;7132;7245;;6844
;7133;3209;;6845
;7134;5836;;6846
;7135;9981;;6847
;7136;939;;6847
;7137;9699;;6849
;7138;101;;6850
;7139;9407;;6850
;7140;195;;6850
;7141;1219;;6850
;7142;3084;;6851
;7143;1427;;6853
;7144;9355;;6856
;7145;5560;;6857
;7146;2133;;6857
;7147;5452;;6858
;7148;4800;;6859
;7149;603;;6859
;7150;1688;;6860
;7151;5398;;6860
;7152;6875;;6862
;7153;1569;;6862
;7154;304;;6862
;7155;6990;;6865
;7156;7843;;6865
;7157;9557;;6866
;7158;7857;;6866
;7159;1319;;6867
;7160;1875;;6867
;7161;4149;;6868
;7162;8190;;6868
;7163;3946;;6868
;7164;798;;6869
;7165;9467;;6872
;7166;6346;;6872
;7167;509;;6873
;7168;80;;6874
;7169;479;;6875
;7170;7981;;6876
;7171;3207;;6878
;7172;7719;;6878
;7173;2138;;6879
;7174;2425;;6880
;7175;1699;;6881
;7176;770;;6882
;7177;2014;;6883
;7178;2510;;6885
;7179;2355;;6886
;7180;4232;;6887
;7181;5765;;6888
;7182;8618;;6890
;7183;1720;;6890
;7184;6237;;6890
;7185;8264;;6891
;7186;709;;6893
;7187;703;;6894
;7188;2544;;6895
;7189;2050;;6896
;7190;2541;;6896
;7191;4301;;6897
;7192;2344;;6897
;7193;7427;;6900
;7194;6141;;6900
;7195;2910;;6900
;7196;9696;;6902
;7197;4824;;6905
;7198;9683;;6909
;7199;1098;;6909
;7200;640;;6910
;7201;1131;;6911
;7202;9570;;6912
;7203;3754;;6913
;7204;3535;;6913
;7205;903;;6914
;7206;9445;;6915
;7207;7609;;6915
;7208;5414;;6916
;7209;6032;;6919
;7210;2917;;6919
;7211;1630;;6919
;7212;5318;;6921
;7213;2432;;6922
;7214;4413;;6922
;7215;4090;;6923
;7216;8461;;6923
;7217;132;;6923
;7218;6635;;6923
;7219;1517;;6923
;7220;6645;;6924
;7221;9321;;6924
;7222;1818;;6925
;7223;1805;;6925
;7224;4333;;6925
;7225;4721;;6927
;7226;5246;;6927
;7227;4970;;6928
;7228;5788;;6928
;7229;6394;;6932
;7230;1008;;6932
;7231;7227;;6933
;7232;8835;;6934
;7233;577;;6937
;7234;5675;;6938
;7235;205;;6941
;7236;50;;6943
;7237;4642;;6944
;7238;9254;;6946
;7239;318;;6946
;7240;1390;;6947
;7241;8724;;6948
;7242;979;;6948
;7243;1365;;6949
;7244;4754;;6952
;7245;3171;;6955
;7246;4022;;6955
;7247;5844;;6955
;7248;7267;;6958
;7249;2509;;6962
;7250;2410;;6962
;7251;1872;;6962
;7252;6552;;6964
;7253;5874;;6966
;7254;6977;;6966
;7255;3697;;6966
;7256;5370;;6968
;7257;9941;;6969
;7258;267;;6972
;7259;2341;;6972
;7260;617;;6972
;7261;4968;;6974
;7262;5065;;6975
;7263;7321;;6977
;7264;8655;;6979
;7265;6727;;6979
;7266;6914;;6979
;7267;8283;;6980
;7268;2137;;6981
;7269;6932;;6982
;7270;6549;;6983
;7271;1162;;6983
;7272;2882;;6984
;7273;4035;;6984
;7274;8592;;6984
;7275;5135;;6990
;7276;8930;;6990
;7277;2534;;6991
;7278;7520;;6994
;7279;7728;;6995
;7280;9688;;6999
;7281;9724;;6999
;7282;6634;;7004
;7283;5233;;7004
;7284;5603;;7004
;7285;7125;;7005
;7286;6122;;7006
;7287;2782;;7006
;7288;760;;7007
;7289;7065;;7007
;7290;1930;;7008
;7291;8264;;7008
;7292;5423;;7011
;7293;3322;;7011
;7294;4486;;7011
;7295;8908;;7013
;7296;4638;;7014
;7297;8631;;7015
;7298;1565;;7016
;7299;6426;;7016
;7300;4362;;7022
;7301;563;;7027
;7302;8378;;7028
;7303;4419;;7030
;7304;1851;;7032
;7305;8741;;7032
;7306;5315;;7035
;7307;3076;;7037
;7308;1168;;7037
;7309;1521;;7038
;7310;98;;7038
;7311;9587;;7038
;7312;531;;7040
;7313;7239;;7041
;7314;8339;;7042
;7315;552;;7043
;7316;6830;;7043
;7317;474;;7043
;7318;781;;7045
;7319;3742;;7048
;7320;9118;;7048
;7321;2900;;7049
;7322;9700;;7049
;7323;4234;;7049
;7324;5606;;7053
;7325;680;;7054
;7326;9790;;7054
;7327;6923;;7055
;7328;7399;;7056
;7329;8168;;7056
;7330;485;;7056
;7331;9634;;7058
;7332;5455;;7063
;7333;7544;;7064
;7334;2444;;7064
;7335;708;;7065
;7336;800;;7065
;7337;5219;;7065
;7338;518;;7067
;7339;6349;;7073
;7340;8947;;7073
;7341;7580;;7075
;7342;9299;;7076
;7343;1448;;7077
;7344;684;;7079
;7345;6119;;7080
;7346;9132;;7085
;7347;3340;;7085
;7348;1888;;7085
;7349;9770;;7085
;7350;9297;;7086
;7351;1433;;7088
;7352;5140;;7089
;7353;2622;;7089
;7354;4545;;7089
;7355;5540;;7091
;7356;727;;7091
;7357;8250;;7091
;7358;1082;;7093
;7359;9247;;7093
;7360;8099;;7094
;7361;50;;7095
;7362;7730;;7096
;7363;8396;;7098
;7364;8304;;7098
;7365;6331;;7099
;7366;8805;;7101
;7367;8051;;7103
;7368;1082;;7103
;7369;3139;;7103
;7370;6767;;7103
;7371;4370;;7103
;7372;6676;;7104
;7373;143;;7107
;7374;556;;7107
;7375;7973;;7109
;7376;7116;;7109
;7377;1957;;7110
;7378;8286;;7110
;7379;7366;;7116
;7380;433;;7117
;7381;843;;7117
;7382;672;;7118
;7383;9814;;7118
;7384;1298;;7119
;7385;1471;;7121
;7386;8937;;7123
;7387;1261;;7123
;7388;2809;;7124
;7389;920;;7124
;7390;3586;;7124
;7391;7327;;7125
;7392;8441;;7125
;7393;9053;;7128
;7394;3323;;7129
;7395;2528;;7131
;7396;5491;;7132
;7397;4597;;7135
;7398;7099;;7135
;7399;1881;;7136
;7400;1823;;7137
;7401;3310;;7137
;7402;3671;;7137
;7403;7578;;7140
;7404;3993;;7141
;7405;5090;;7147
;7406;1653;;7148
;7407;1234;;7148
;7408;6266;;7148
;7409;4247;;7149
;7410;2113;;7151
;7411;7422;;7152
;7412;745;;7152
;7413;5974;;7153
;7414;3488;;7156
;7415;3022;;7157
;7416;3377;;7157
;7417;7519;;7157
;7418;4083;;7158
;7419;5966;;7161
;7420;805;;7161
;7421;2794;;7162
;7422;7646;;7164
;7423;8324;;7165
;7424;3441;;7168
;7425;1089;;7168
;7426;7098;;7170
;7427;1797;;7171
;7428;2066;;7171
;7429;6460;;7172
;7430;391;;7177
;7431;573;;7178
;7432;5465;;7178
;7433;6605;;7182
;7434;6806;;7182
;7435;7438;;7182
;7436;6396;;7184
;7437;7518;;7184
;7438;8262;;7185
;7439;7944;;7187
;7440;1726;;7189
;7441;7015;;7189
;7442;2893;;7189
;7443;9323;;7192
;7444;3569;;7192
;7445;1124;;7193
;7446;4218;;7195
;7447;5369;;7195
;7448;472;;7196
;7449;1670;;7199
;7450;7161;;7200
;7451;8015;;7200
;7452;7825;;7201
;7453;2729;;7204
;7454;1494;;7205
;7455;4037;;7205
;7456;4195;;7205
;7457;3830;;7206
;7458;6549;;7206
;7459;5300;;7207
;7460;1701;;7208
;7461;794;;7209
;7462;8561;;7210
;7463;3303;;7212
;7464;4992;;7213
;7465;3959;;7213
;7466;4948;;7213
;7467;9206;;7216
;7468;4613;;7219
;7469;8969;;7221
;7470;5639;;7222
;7471;9455;;7222
;7472;6561;;7222
;7473;2651;;7223
;7474;4410;;7223
;7475;2677;;7224
;7476;6576;;7225
;7477;2539;;7226
;7478;7222;;7227
;7479;7502;;7229
;7480;2224;;7231
;7481;3196;;7233
;7482;6849;;7233
;7483;4023;;7234
;7484;3912;;7235
;7485;7723;;7236
;7486;5714;;7236
;7487;5371;;7237
;7488;6808;;7238
;7489;1620;;7239
;7490;8981;;7239
;7491;3156;;7240
;7492;3298;;7240
;7493;149;;7241
;7494;2145;;7242
;7495;497;;7244
;7496;9466;;7245
;7497;7443;;7245
;7498;9448;;7251
;7499;6392;;7251
;7500;3531;;7252
;7501;204;;7252
;7502;9695;;7252
;7503;7294;;7253
;7504;5450;;7253
;7505;9149;;7253
;7506;1951;;7254
;7507;2581;;7254
;7508;1598;;7256
;7509;1845;;7260
;7510;3675;;7261
;7511;245;;7262
;7512;1584;;7262
;7513;1433;;7262
;7514;6100;;7262
;7515;4399;;7263
;7516;1567;;7264
;7517;2297;;7264
;7518;6009;;7266
;7519;8941;;7267
;7520;6231;;7267
;7521;6099;;7269
;7522;4898;;7270
;7523;974;;7271
;7524;4387;;7271
;7525;759;;7272
;7526;1262;;7273
;7527;6145;;7273
;7528;5729;;7274
;7529;3659;;7277
;7530;9324;;7277
;7531;767;;7278
;7532;4966;;7282
;7533;3968;;7282
;7534;5927;;7283
;7535;2094;;7283
;7536;849;;7285
;7537;1796;;7285
;7538;9542;;7285
;7539;7923;;7288
;7540;7396;;7290
;7541;5417;;7290
;7542;5411;;7291
;7543;7368;;7293
;7544;2048;;7294
;7545;5781;;7295
;7546;3833;;7296
;7547;574;;7296
;7548;4688;;7296
;7549;1884;;7296
;7550;7668;;7297
;7551;468;;7298
;7552;2425;;7299
;7553;6204;;7300
;7554;1844;;7301
;7555;921;;7301
;7556;4960;;7302
;7557;1911;;7303
;7558;3922;;7311
;7559;9951;;7312
;7560;6700;;7318
;7561;342;;7321
;7562;630;;7321
;7563;3425;;7322
;7564;430;;7323
;7565;9451;;7326
;7566;7720;;7327
;7567;198;;7327
;7568;8527;;7328
;7569;1480;;7328
;7570;4405;;7330
;7571;1382;;7334
;7572;2425;;7338
;7573;1614;;7342
;7574;6612;;7347
;7575;6204;;7348
;7576;3192;;7349
;7577;4009;;7349
;7578;4938;;7350
;7579;5005;;7350
;7580;6866;;7352
;7581;6666;;7355
;7582;2171;;7357
;7583;3080;;7358
;7584;6964;;7358
;7585;7541;;7358
;7586;5026;;7362
;7587;7886;;7362
;7588;1935;;7366
;7589;2733;;7366
;7590;3251;;7366
;7591;724;;7368
;7592;3076;;7368
;7593;5292;;7369
;7594;8159;;7370
;7595;951;;7371
;7596;5596;;7371
;7597;9527;;7372
;7598;807;;7372
;7599;4287;;7372
;7600;2027;;7373
;7601;1920;;7373
;7602;805;;7374
;7603;1127;;7375
;7604;4837;;7375
;7605;9710;;7376
;7606;6583;;7376
;7607;9803;;7377
;7608;5137;;7384
;7609;9483;;7388
;7610;1341;;7388
;7611;5635;;7389
;7612;8621;;7390
;7613;3277;;7391
;7614;2278;;7393
;7615;80;;7395
;7616;6434;;7395
;7617;4711;;7396
;7618;2229;;7397
;7619;8853;;7398
;7620;1930;;7399
;7621;5408;;7401
;7622;4730;;7401
;7623;7448;;7401
;7624;1632;;7405
;7625;9141;;7406
;7626;2670;;7406
;7627;5416;;7406
;7628;3063;;7408
;7629;1818;;7410
;7630;8815;;7411
;7631;9984;;7413
;7632;6509;;7415
;7633;7974;;7416
;7634;1741;;7419
;7635;1885;;7420
;7636;1408;;7421
;7637;960;;7421
;7638;9748;;7422
;7639;3085;;7427
;7640;5778;;7427
;7641;101;;7430
;7642;8171;;7430
;7643;2505;;7431
;7644;7401;;7432
;7645;4796;;7432
;7646;4172;;7432
;7647;1109;;7432
;7648;731;;7435
;7649;8987;;7436
;7650;1670;;7437
;7651;3525;;7437
;7652;184;;7438
;7653;5802;;7438
;7654;1727;;7438
;7655;3746;;7438
;7656;9688;;7440
;7657;5352;;7440
;7658;9197;;7441
;7659;989;;7441
;7660;7895;;7441
;7661;398;;7441
;7662;4951;;7442
;7663;2018;;7442
;7664;9373;;7443
;7665;6257;;7444
;7666;1719;;7445
;7667;3873;;7446
;7668;6915;;7446
;7669;3068;;7446
;7670;2883;;7448
;7671;5610;;7448
;7672;1859;;7450
;7673;2125;;7450
;7674;7596;;7451
;7675;2839;;7451
;7676;7583;;7452
;7677;3518;;7452
;7678;9159;;7454
;7679;1518;;7457
;7680;3061;;7457
;7681;6167;;7460
;7682;8603;;7461
;7683;8166;;7462
;7684;9938;;7464
;7685;6226;;7465
;7686;7193;;7465
;7687;7882;;7467
;7688;7876;;7468
;7689;5760;;7469
;7690;8738;;7469
;7691;4557;;7470
;7692;3780;;7473
;7693;8554;;7475
;7694;3078;;7478
;7695;8061;;7478
;7696;6868;;7479
;7697;4521;;7479
;7698;5673;;7479
;7699;1098;;7480
;7700;4757;;7481
;7701;1258;;7482
;7702;3419;;7483
;7703;4345;;7487
;7704;7901;;7489
;7705;189;;7491
;7706;2216;;7491
;7707;5956;;7491
;7708;3239;;7492
;7709;3725;;7492
;7710;8125;;7492
;7711;8532;;7498
;7712;7178;;7499
;7713;421;;7500
;7714;8716;;7500
;7715;1762;;7501
;7716;287;;7502
;7717;8208;;7504
;7718;4738;;7505
;7719;5530;;7505
;7720;4605;;7506
;7721;9490;;7507
;7722;3799;;7508
;7723;9569;;7508
;7724;2407;;7511
;7725;3253;;7512
;7726;9413;;7514
;7727;7656;;7516
;7728;5785;;7518
;7729;583;;7518
;7730;8348;;7518
;7731;8593;;7519
;7732;799;;7519
;7733;3362;;7520
;7734;5606;;7523
;7735;3666;;7523
;7736;1735;;7523
;7737;6219;;7524
;7738;1671;;7525
;7739;6664;;7525
;7740;2599;;7528
;7741;608;;7529
;7742;9847;;7530
;7743;4014;;7530
;7744;2914;;7531
;7745;3212;;7531
;7746;7507;;7531
;7747;2622;;7532
;7748;8327;;7534
;7749;2492;;7534
;7750;320;;7535
;7751;6999;;7536
;7752;9898;;7537
;7753;1271;;7538
;7754;8386;;7540
;7755;2192;;7540
;7756;8552;;7541
;7757;6217;;7541
;7758;2524;;7544
;7759;4988;;7544
;7760;693;;7545
;7761;5089;;7546
;7762;7688;;7546
;7763;2414;;7547
;7764;2296;;7547
;7765;268;;7549
;7766;4346;;7549
;7767;5358;;7550
;7768;1737;;7551
;7769;7745;;7552
;7770;1568;;7552
;7771;797;;7553
;7772;825;;7553
;7773;9647;;7554
;7774;8221;;7557
;7775;7237;;7557
;7776;643;;7559
;7777;9907;;7560
;7778;3670;;7569
;7779;4549;;7569
;7780;2546;;7571
;7781;9039;;7572
;7782;2252;;7573
;7783;12;;7575
;7784;6020;;7576
;7785;1431;;7576
;7786;2476;;7577
;7787;691;;7577
;7788;525;;7577
;7789;2845;;7578
;7790;6099;;7578
;7791;4416;;7578
;7792;7774;;7579
;7793;7056;;7580
;7794;8677;;7580
;7795;6872;;7582
;7796;1736;;7583
;7797;1008;;7583
;7798;6896;;7584
;7799;309;;7584
;7800;5132;;7585
;7801;2358;;7585
;7802;1788;;7586
;7803;744;;7586
;7804;4;;7587
;7805;8930;;7587
;7806;6727;;7587
;7807;7649;;7589
;7808;8519;;7590
;7809;4868;;7590
;7810;174;;7590
;7811;7901;;7591
;7812;8361;;7591
;7813;4255;;7592
;7814;3966;;7593
;7815;6927;;7594
;7816;1313;;7595
;7817;362;;7596
;7818;4780;;7596
;7819;8818;;7598
;7820;9728;;7602
;7821;3289;;7602
;7822;1713;;7602
;7823;4941;;7603
;7824;8223;;7604
;7825;2796;;7604
;7826;6731;;7604
;7827;2840;;7605
;7828;231;;7606
;7829;2135;;7607
;7830;5632;;7609
;7831;9582;;7610
;7832;1382;;7610
;7833;3250;;7611
;7834;2644;;7611
;7835;8852;;7611
;7836;7457;;7612
;7837;9601;;7613
;7838;2268;;7615
;7839;1033;;7616
;7840;773;;7616
;7841;1894;;7616
;7842;419;;7617
;7843;8526;;7619
;7844;883;;7619
;7845;6533;;7619
;7846;6782;;7621
;7847;7512;;7622
;7848;7436;;7623
;7849;6825;;7624
;7850;1052;;7624
;7851;5812;;7625
;7852;24;;7626
;7853;5845;;7627
;7854;3296;;7629
;7855;202;;7629
;7856;3773;;7629
;7857;9758;;7632
;7858;4305;;7632
;7859;6677;;7633
;7860;1358;;7633
;7861;1111;;7633
;7862;5281;;7633
;7863;1650;;7636
;7864;1570;;7639
;7865;1980;;7639
;7866;4253;;7640
;7867;2327;;7641
;7868;6359;;7644
;7869;3716;;7644
;7870;5797;;7646
;7871;6118;;7649
;7872;7718;;7649
;7873;3777;;7649
;7874;381;;7650
;7875;6065;;7651
;7876;2152;;7651
;7877;713;;7653
;7878;4371;;7656
;7879;6176;;7658
;7880;6586;;7658
;7881;6874;;7659
;7882;242;;7659
;7883;241;;7660
;7884;509;;7663
;7885;9097;;7665
;7886;2662;;7665
;7887;1248;;7666
;7888;2242;;7666
;7889;7148;;7666
;7890;2592;;7666
;7891;8536;;7667
;7892;5620;;7668
;7893;4617;;7668
;7894;1229;;7669
;7895;9624;;7670
;7896;1781;;7670
;7897;4638;;7671
